Bandleader,Title,Date,AudioKey
Juan D'Arienzo,La Otra Noche,1928,D'Arienzo Juan/1925-1929/D'Arienzo - La otra noche - Dante - 1928.opus
Juan D'Arienzo,Llevátelo Todo,1929-01-01,D'Arienzo Juan/1925-1929/D'Arienzo - Llevatelo Todo - Dante - 1929.opus
Juan D'Arienzo,Máscaras,1928,D'Arienzo Juan/1925-1929/D'Arienzo - Mascaras - Dante - 1928.opus
Juan D'Arienzo,Medianoche,1928,D'Arienzo Juan/1925-1929/D'Arienzo - Medianoche - Dante - 1928.opus
Juan D'Arienzo,Muchachas Cuidado,1928,D'Arienzo Juan/1925-1929/D'Arienzo - Muchachas Cuidado - Dante - 1928.opus
Juan D'Arienzo,No Te Engañes Corazón,1928,D'Arienzo Juan/1925-1929/D'Arienzo - No te Enganes Corazon - Dante - 1928.opus
Juan D'Arienzo,Noche Silenciosa,1929-01-01,D'Arienzo Juan/1925-1929/D'Arienzo - Noche silenciosa - Fiorentino - 1929.opus
Juan D'Arienzo,Pa' Que Pensás,1928,D'Arienzo Juan/1925-1929/D'Arienzo - Pa' que Pensas - Dante - 1928.opus
Juan D'Arienzo,Pálida Silueta,1928,D'Arienzo Juan/1925-1929/D'Arienzo - Palida Silueta - Dante - 1928.opus
Juan D'Arienzo,Pebetita,1928,D'Arienzo Juan/1925-1929/D'Arienzo - Pebetita - Instrumental - 1928.opus
Juan D'Arienzo,Pobre Cieguita,1928,D'Arienzo Juan/1925-1929/D'Arienzo - Pobre Cieguita - Dante - 1928.opus
Juan D'Arienzo,Por Ella Ten Piedad,1928,D'Arienzo Juan/1925-1929/D'Arienzo - Por Ella ten Piedad - Dante - 1928.opus
Juan D'Arienzo,Por Mishé,1928,D'Arienzo Juan/1925-1929/D'Arienzo - Por Mishe - Dante - 1928.opus
Juan D'Arienzo,Puro Grupo,1928,D'Arienzo Juan/1925-1929/D'Arienzo - Puro Grupo - Dante - 1928.opus
Juan D'Arienzo,Qué Vachaché,1928,D'Arienzo Juan/1925-1929/D'Arienzo - Que Vachache - Dante - 1928.opus
Juan D'Arienzo,Quejas del Suburbio,1928,D'Arienzo Juan/1925-1929/D'Arienzo - Quejas del Suburbio - Dante - 1928.opus
Juan D'Arienzo,Reite Mujercita,1928,D'Arienzo Juan/1925-1929/D'Arienzo - Reite Mujercita - Dante - 1928.opus
Juan D'Arienzo,Sandía Calada,1928,D'Arienzo Juan/1925-1929/D'Arienzo - Sandia Calada - Dante - 1928.opus
Juan D'Arienzo,Siga la Farra,1928,D'Arienzo Juan/1925-1929/D'Arienzo - Siga la Farra - Dante - 1928.opus
Juan D'Arienzo,Soy un Arlequín,1929-01-01,D'Arienzo Juan/1925-1929/D'Arienzo - Soy un arlequin - Fiorentino - 1929.opus
Juan D'Arienzo,Victoria,1929-01-01,D'Arienzo Juan/1925-1929/D'Arienzo - Victoria - Fiorentino - 1929.opus
Juan D'Arienzo,Volvé Al Cotorro,1928,D'Arienzo Juan/1925-1929/D'Arienzo - Volve al Cotorro - Dante - 1928.opus
Juan D'Arienzo,Ché Careta,1930-01-01,D'Arienzo Juan/1930-1934/D'Arienzo - Che careta - Fiorentino - 1930.opus
Juan D'Arienzo,Mala,1930-01-01,D'Arienzo Juan/1930-1934/D'Arienzo - Mala - Fiorentino - 1930.opus
Juan D'Arienzo,Alma Dolorida,1937-03-05,D'Arienzo Juan/1935-1939/D'Arienzo - Alma Dolorida - Instrumental - 1937.opus
Juan D'Arienzo,Amor y Celo,1936-09-03,D'Arienzo Juan/1935-1939/D'Arienzo - Amor Y Celo - Instrumental - 1936.opus
Juan D'Arienzo,Ansiedad,1938-11-09,D'Arienzo Juan/1935-1939/D'Arienzo - Ansiedad - Echague - 1938.opus
Juan D'Arienzo,Ataniche,1936-11-27,D'Arienzo Juan/1935-1939/D'Arienzo - Ataniche - Instrumental - 1936.opus
Juan D'Arienzo,Ay Aurora,1939-11-14,D'Arienzo Juan/1935-1939/D'Arienzo - Ay Aurora - Echague - 1939.opus
Juan D'Arienzo,Cabeza de Novia,1938-11-03,D'Arienzo Juan/1935-1939/D'Arienzo - Cabeza De Novia - Echague - 1938.opus
Juan D'Arienzo,Castigo,1939-08-09,D'Arienzo Juan/1935-1939/D'Arienzo - Castigo - Echague - 1939.opus
Juan D'Arienzo,Champagne Tango,1938-06-22,D'Arienzo Juan/1935-1939/D'Arienzo - Champagne Tango - Instrumental - 1938.opus
Juan D'Arienzo,Charamusca,1939-05-30,D'Arienzo Juan/1935-1939/D'Arienzo - Charamusca - Instrumental - 1939.opus
Juan D'Arienzo,Comme Il Faut,1936-10-27,D'Arienzo Juan/1935-1939/D'Arienzo - Comme Il Faut - Instrumental - 1936.opus
Juan D'Arienzo,Corazón de Artista,1936-11-27,D'Arienzo Juan/1935-1939/D'Arienzo - Corazon De Artista - Instrumental - 1936.opus
Juan D'Arienzo,De Antaño,1939-09-27,D'Arienzo Juan/1935-1939/D'Arienzo - De Antano - Echague - 1939.opus
Juan D'Arienzo,De Mi Flor,1938-11-03,D'Arienzo Juan/1935-1939/D'Arienzo - De Mi Flor - Instrumental - 1938.opus
Juan D'Arienzo,De Pura Cepa,1935-11-18,D'Arienzo Juan/1935-1939/D'Arienzo - De Pura Cepa - Instrumental - 1935.opus
Juan D'Arienzo,Derecho Viejo,1939-07-17,D'Arienzo Juan/1935-1939/D'Arienzo - Derecho Viejo - Instrumental - 1939.opus
Juan D'Arienzo,Desde el Alma,1935-07-02,D'Arienzo Juan/1935-1939/D'Arienzo - Desde el Alma - Instrumental - 1935.opus
Juan D'Arienzo,Don Esteban,1936-07-03,D'Arienzo Juan/1935-1939/D'Arienzo - Don Esteban - Instrumental - 1936.opus
Juan D'Arienzo,Don Juan,1936-09-29,D'Arienzo Juan/1935-1939/D'Arienzo - Don Juan - Instrumental - 1936.opus
Juan D'Arienzo,Don Pacífico,1939-09-27,D'Arienzo Juan/1935-1939/D'Arienzo - Don Pacifico - Instrumental - 1939.opus
Juan D'Arienzo,Dos Guitas,1939-03-03,D'Arienzo Juan/1935-1939/D'Arienzo - Dos Guitas - Echague - 1939.opus
Juan D'Arienzo,El Aeroplano,1938-04-12,D'Arienzo Juan/1935-1939/D'Arienzo - El Aeroplano - Instrumental - 1938.opus
Juan D'Arienzo,El Africano,1937-12-14,D'Arienzo Juan/1935-1939/D'Arienzo - El Africano - Instrumental - 1937.opus
Juan D'Arienzo,El Apronte,1937-04-01,D'Arienzo Juan/1935-1939/D'Arienzo - El Apronte - Instrumental - 1937.opus
Juan D'Arienzo,El Baqueano,1937-01-21,D'Arienzo Juan/1935-1939/D'Arienzo - El Baqueano - Instrumental - 1937.opus
Juan D'Arienzo,El Caburé,1937-09-22,D'Arienzo Juan/1935-1939/D'Arienzo - El Cabure - Instrumental - 1937.opus
Juan D'Arienzo,El Cachafaz,1937-06-02,D'Arienzo Juan/1935-1939/D'Arienzo - El Cachafaz - Instrumental - 1937.opus
Juan D'Arienzo,El Cencerro,1937-12-09,D'Arienzo Juan/1935-1939/D'Arienzo - El Cencerro - Instrumental - 1937.opus
Juan D'Arienzo,El Choclo,1937-07-26,D'Arienzo Juan/1935-1939/D'Arienzo - El Choclo - Instrumental - 1937.opus
Juan D'Arienzo,El Cisne,1938-05-06,D'Arienzo Juan/1935-1939/D'Arienzo - El Cisne - Instrumental - 1938.opus
Juan D'Arienzo,El Esquinazo,1938-01-04,D'Arienzo Juan/1935-1939/D'Arienzo - El Esquinazo - Instrumental - 1938.opus
Juan D'Arienzo,El Flete,1936-04-03,D'Arienzo Juan/1935-1939/D'Arienzo - El Flete - Instrumental - 1936.opus
Juan D'Arienzo,El Horizonte,1938-04-12,D'Arienzo Juan/1935-1939/D'Arienzo - El Horizonte - Instrumental - 1938.opus
Juan D'Arienzo,El Internado,1938-07-08,D'Arienzo Juan/1935-1939/D'Arienzo - El Internado - Instrumental - 1938.opus
Juan D'Arienzo,El Irresistible,1936-08-05,D'Arienzo Juan/1935-1939/D'Arienzo - El Irresistible - Instrumental - 1936.opus
Juan D'Arienzo,El Marne,1939-05-04,D'Arienzo Juan/1935-1939/D'Arienzo - El Marne - Instrumental - 1939.opus
Juan D'Arienzo,El Pollito,1938-12-28,D'Arienzo Juan/1935-1939/D'Arienzo - El Pollito - Instrumental - 1938.opus
Juan D'Arienzo,El Porteñito,1937-08-31,D'Arienzo Juan/1935-1939/D'Arienzo - El Portenito - Instrumental - 1937.opus
Juan D'Arienzo,El Temblor,1938-06-08,D'Arienzo Juan/1935-1939/D'Arienzo - El Temblor - Echague - 1938.opus
Juan D'Arienzo,El Triunfo,1938-03-23,D'Arienzo Juan/1935-1939/D'Arienzo - El Triunfo - Instrumental - 1938.opus
Juan D'Arienzo,El Vino Triste,1939-09-01,D'Arienzo Juan/1935-1939/D'Arienzo - El Vino Triste - Echague - 1939.opus
Juan D'Arienzo,En Tu Corazón,1938-09-30,D'Arienzo Juan/1935-1939/D'Arienzo - En Tu Corazon - Echague - 1938.opus
Juan D'Arienzo,Estampa de Varón,1938-08-05,D'Arienzo Juan/1935-1939/D'Arienzo - Estampa De Varon - Echague - 1938.opus
Juan D'Arienzo,Felicia,1939-09-01,D'Arienzo Juan/1935-1939/D'Arienzo - Felicia - Instrumental - 1939.opus
Juan D'Arienzo,Florida,1938-08-05,D'Arienzo Juan/1935-1939/D'Arienzo - Florida - Instrumental - 1938.opus
Juan D'Arienzo,Francia,1935-10-03,D'Arienzo Juan/1935-1939/D'Arienzo - Francia - Instrumental - 1935.opus
Juan D'Arienzo,Gallo Ciego,1937-12-09,D'Arienzo Juan/1935-1939/D'Arienzo - Gallo Ciego - Instrumental - 1937.opus
Juan D'Arienzo,Homero,1937-04-27,D'Arienzo Juan/1935-1939/D'Arienzo - Homero - Instrumental - 1937.opus
Juan D'Arienzo,Hotel Victoria,1935-07-02,D'Arienzo Juan/1935-1939/D'Arienzo - Hotel Victoria - Instrumental - 1935.opus
Juan D'Arienzo,Indiferencia,1938-01-04,D'Arienzo Juan/1935-1939/D'Arienzo - Indiferencia - Echague - 1938.opus
Juan D'Arienzo,Inolvidable,1936-08-05,D'Arienzo Juan/1935-1939/D'Arienzo - Inolvidable - Instrumental - 1936.opus
Juan D'Arienzo,Irene,1936-06-09,D'Arienzo Juan/1935-1939/D'Arienzo - Irene - Cabral - 1936.opus
Juan D'Arienzo,Joaquina,1935-12-12,D'Arienzo Juan/1935-1939/D'Arienzo - Joaquina - Instrumental - 1935.opus
Juan D'Arienzo,Jueves,1937-10-29,D'Arienzo Juan/1935-1939/D'Arienzo - Jueves - Instrumental - 1937.opus
Juan D'Arienzo,La Bruja,1938-08-26,D'Arienzo Juan/1935-1939/D'Arienzo - La Bruja - Echague - 1938.opus
Juan D'Arienzo,La Catrera,1938-06-08,D'Arienzo Juan/1935-1939/D'Arienzo - La Catrera - Instrumental - 1938.opus
Juan D'Arienzo,La Cumparsita,1937-12-14,D'Arienzo Juan/1935-1939/D'Arienzo - La Cumparsita - Instrumental - 1937.opus
Juan D'Arienzo,La Guitarrita,1936-01-14,D'Arienzo Juan/1935-1939/D'Arienzo - La Guitarrita - Instrumental - 1936.opus
Juan D'Arienzo,La Mariposa,1938-03-23,D'Arienzo Juan/1935-1939/D'Arienzo - La Mariposa - Instrumental - 1938.opus
Juan D'Arienzo,La Morocha,1937-12-21,D'Arienzo Juan/1935-1939/D'Arienzo - La Morocha - Instrumental - 1937.opus
Juan D'Arienzo,La Payanca,1936-06-09,D'Arienzo Juan/1935-1939/D'Arienzo - La Payanca - Instrumental - 1936.opus
Juan D'Arienzo,La Puñalda,1937-04-27,D'Arienzo Juan/1935-1939/D'Arienzo - La Punalda - Instrumental - 1937.opus
Juan D'Arienzo,La Rosarina,1937-07-02,D'Arienzo Juan/1935-1939/D'Arienzo - La Rosarina - Instrumental - 1937.opus
Juan D'Arienzo,La Viruta,1936-12-30,D'Arienzo Juan/1935-1939/D'Arienzo - La Viruta - Instrumental - 1936.opus
Juan D'Arienzo,Lelia,1938-08-26,D'Arienzo Juan/1935-1939/D'Arienzo - Lelia - Instrumental - 1938.opus
Juan D'Arienzo,Lorenzo,1936-05-08,D'Arienzo Juan/1935-1939/D'Arienzo - Lorenzo - Instrumental - 1936.opus
Juan D'Arienzo,Lunes,1938-09-30,D'Arienzo Juan/1935-1939/D'Arienzo - Lunes - Instrumental - 1938.opus
Juan D'Arienzo,Maipo,1939-04-18,D'Arienzo Juan/1935-1939/D'Arienzo - Maipo - Instrumental - 1939.opus
Juan D'Arienzo,Mandría,1939-08-09,D'Arienzo Juan/1935-1939/D'Arienzo - Mandria - Echague - 1939.opus
Juan D'Arienzo,Melodía Porteña,1937-12-21,D'Arienzo Juan/1935-1939/D'Arienzo - Melodia Portena - Instrumental - 1937.opus
Juan D'Arienzo,Mentías,1937-04-01,D'Arienzo Juan/1935-1939/D'Arienzo - Mentias - Instrumental - 1937.opus
Juan D'Arienzo,Meta Fierro,1939-03-03,D'Arienzo Juan/1935-1939/D'Arienzo - Meta Fierro - Echague - 1939.opus
Juan D'Arienzo,Milonga del Corazón,1938-05-06,D'Arienzo Juan/1935-1939/D'Arienzo - Milonga Del Corazon - Echague - 1938.opus
Juan D'Arienzo,Milonga del Recuerdo,1939-07-17,D'Arienzo Juan/1935-1939/D'Arienzo - Milonga Del Recuerdo - Echague - 1939.opus
Juan D'Arienzo,Milonga Vieja Milonga,1937-09-22,D'Arienzo Juan/1935-1939/D'Arienzo - Milonga Vieja Milonga - Instrumental - 1937.opus
Juan D'Arienzo,Nada Más,1938-07-08,D'Arienzo Juan/1935-1939/D'Arienzo - Nada Mas - Echague - 1938.opus
Juan D'Arienzo,No Llores Madre,1936-07-03,D'Arienzo Juan/1935-1939/D'Arienzo - No Llores Madre - Instrumental - 1936.opus
Juan D'Arienzo,No Me Lo Digas,1939-04-18,D'Arienzo Juan/1935-1939/D'Arienzo - No Me Lo Digas - Instrumental - 1939.opus
Juan D'Arienzo,No Mientas,1938-12-28,D'Arienzo Juan/1935-1939/D'Arienzo - No Mientas - Echague - 1938.opus
Juan D'Arienzo,Nueve de Julio,1935-12-31,D'Arienzo Juan/1935-1939/D'Arienzo - Nueve De Julio - Instrumental - 1935.opus
Juan D'Arienzo,Olvídame,1939-05-30,D'Arienzo Juan/1935-1939/D'Arienzo - Olvidame - Echague - 1939.opus
Juan D'Arienzo,Orillas del Plata,1935-12-31,D'Arienzo Juan/1935-1939/D'Arienzo - Orillas Del Plata - Instrumental - 1935.opus
Juan D'Arienzo,Pabellón de las Rosas,1935-12-12,D'Arienzo Juan/1935-1939/D'Arienzo - Pabellon De Las Rosas - Instrumental - 1935.opus
Juan D'Arienzo,Paciencia,1937-10-29,D'Arienzo Juan/1935-1939/D'Arienzo - Paciencia - Carbel - 1937.opus
Juan D'Arienzo,Pampa,1939-10-31,D'Arienzo Juan/1935-1939/D'Arienzo - Pampa - Instrumental - 1939.opus
Juan D'Arienzo,Pasión,1937-07-02,D'Arienzo Juan/1935-1939/D'Arienzo - Pasion - Instrumental - 1937.opus
Juan D'Arienzo,Penas de Amor,1935-08-12,D'Arienzo Juan/1935-1939/D'Arienzo - Penas de Amor - Instrumental - 1935.opus
Juan D'Arienzo,Pensalo Bien,1938-06-22,D'Arienzo Juan/1935-1939/D'Arienzo - Pensalo Bien - Echague - 1938.opus
Juan D'Arienzo,Pico Blanco,1939-01-04,D'Arienzo Juan/1935-1939/D'Arienzo - Pico Blanco - Instrumental - 1939.opus
Juan D'Arienzo,Por Qué Razón,1939-12-22,D'Arienzo Juan/1935-1939/D'Arienzo - Por Que Razon - Instrumental - 1939.opus
Juan D'Arienzo,Que Dios Te Ayude,1939-11-14,D'Arienzo Juan/1935-1939/D'Arienzo - Que Dios Te Ayude - Echague - 1939.opus
Juan D'Arienzo,Qué Importa,1939-09-27,D'Arienzo Juan/1935-1939/D'Arienzo - Que Importa - Echague - 1939.opus
Juan D'Arienzo,Qué Noche,1937-03-05,D'Arienzo Juan/1935-1939/D'Arienzo - Que Noche - Instrumental - 1937.opus
Juan D'Arienzo,Rawson,1936-09-03,D'Arienzo Juan/1935-1939/D'Arienzo - Rawson - Instrumental - 1936.opus
Juan D'Arienzo,Re Fa Si,1935-10-03,D'Arienzo Juan/1935-1939/D'Arienzo - Re Fa Si - Instrumental - 1935.opus
Juan D'Arienzo,Recuerdos de la Pampa,1939-05-04,D'Arienzo Juan/1935-1939/D'Arienzo - Recuerdos De La Pampa - Echague - 1939.opus
Juan D'Arienzo,Retintín,1936-01-31,D'Arienzo Juan/1935-1939/D'Arienzo - Retintin - Instrumental - 1936.opus
Juan D'Arienzo,Rodríguez Peña,1938-01-07,D'Arienzo Juan/1935-1939/D'Arienzo - Rodriguez Pena - Instrumental - 1938.opus
Juan D'Arienzo,Sábado Inglés,1935-11-18,D'Arienzo Juan/1935-1939/D'Arienzo - Sabado Ingles - Instrumental - 1935.opus
Juan D'Arienzo,Santa Milonguita,1939-09-27,D'Arienzo Juan/1935-1939/D'Arienzo - Santa Milonguita - Echague - 1939.opus
Juan D'Arienzo,Silueta Porteña,1936-01-14,D'Arienzo Juan/1935-1939/D'Arienzo - Silueta Portena - Cabral - 1936.opus
Juan D'Arienzo,Sueño Florido,1936-01-31,D'Arienzo Juan/1935-1939/D'Arienzo - Sueno Florido - Instrumental - 1936.opus
Juan D'Arienzo,Tinta Verde,1935-08-12,D'Arienzo Juan/1935-1939/D'Arienzo - Tinta Verde - Instrumental - 1935.opus
Juan D'Arienzo,Trago Amargo,1939-12-22,D'Arienzo Juan/1935-1939/D'Arienzo - Trago Amargo - Echague - 1939.opus
Juan D'Arienzo,Tu Olvido,1936-05-08,D'Arienzo Juan/1935-1939/D'Arienzo - Tu Olvido - Cabral - 1936.opus
Juan D'Arienzo,Un Placer,1936-04-03,D'Arienzo Juan/1935-1939/D'Arienzo - Un Placer - Cabral - 1936.opus
Juan D'Arienzo,Una Lágrima,1936-10-27,D'Arienzo Juan/1935-1939/D'Arienzo - Una Lagrima - Instrumental - 1936.opus
Juan D'Arienzo,Unión Cívica,1938-01-07,D'Arienzo Juan/1935-1939/D'Arienzo - Union Civica - Instrumental - 1938.opus
Juan D'Arienzo,Valsecito Criollo,1937-07-26,D'Arienzo Juan/1935-1939/D'Arienzo - Valsecito Criollo - Instrumental - 1937.opus
Juan D'Arienzo,Valsecito de Antes,1937-08-31,D'Arienzo Juan/1935-1939/D'Arienzo - Valsecito De Antes - Instrumental - 1937.opus
Juan D'Arienzo,Visión Celeste,1936-12-30,D'Arienzo Juan/1935-1939/D'Arienzo - Vision Celeste - Instrumental - 1936.opus
Juan D'Arienzo,Yunta Brava,1939-01-04,D'Arienzo Juan/1935-1939/D'Arienzo - Yunta Brava - Instrumental - 1939.opus
Juan D'Arienzo,A Mercedes,1943-12-27,D'Arienzo Juan/1940-1944/D'Arienzo - A Mercedes - Maure - 1943.opus
Juan D'Arienzo,A Suerte y Verdad,1944-10-24,D'Arienzo Juan/1940-1944/D'Arienzo - A Suerte Y Verdad - Echague - 1944.opus
Juan D'Arienzo,A una Mujer,1940-05-17,D'Arienzo Juan/1940-1944/D'Arienzo - A Una Mujer - Reynal - 1940.opus
Juan D'Arienzo,Adiós Querida,1941-06-09,D'Arienzo Juan/1940-1944/D'Arienzo - Adios Querida - Maure - 1941.opus
Juan D'Arienzo,Aguilucho,1943-09-28,D'Arienzo Juan/1940-1944/D'Arienzo - Aguilucho - Maure - 1943.opus
Juan D'Arienzo,Almanaque de Ilusión,1941-02-26,D'Arienzo Juan/1940-1944/D'Arienzo - Almanaque De Ilusion - Reynal - 1941.opus
Juan D'Arienzo,Amarras,1944-07-21,D'Arienzo Juan/1940-1944/D'Arienzo - Amarras - Maure - 1944.opus
Juan D'Arienzo,Ana María,1944-05-17,D'Arienzo Juan/1940-1944/D'Arienzo - Ana Maria - Maure - 1944.opus
Juan D'Arienzo,Arlette,1943-06-23,D'Arienzo Juan/1940-1944/D'Arienzo - Arlette - Maure - 1943.opus
Juan D'Arienzo,Aunque Vivas en el Cielo,1943-09-28,D'Arienzo Juan/1940-1944/D'Arienzo - Aunque Vivas En El Cielo - Maure - 1943.opus
Juan D'Arienzo,Barracas Al Sud,1940-08-08,D'Arienzo Juan/1940-1944/D'Arienzo - Barracas Al Sud - Casares - 1940.opus
Juan D'Arienzo,Barranca Abajo,1942-04-22,D'Arienzo Juan/1940-1944/D'Arienzo - Barranca Abajo - Maure - 1942.opus
Juan D'Arienzo,Bolada de Aficionado,1941-07-29,D'Arienzo Juan/1940-1944/D'Arienzo - Bolada De Aficionado - Instrumental - 1941.opus
Juan D'Arienzo,Cajita de Música,1940-06-07,D'Arienzo Juan/1940-1944/D'Arienzo - Cajita De Musica - Reynal - 1940.opus
Juan D'Arienzo,Canaro,1941-07-14,D'Arienzo Juan/1940-1944/D'Arienzo - Canaro - Instrumental - 1941.opus
Juan D'Arienzo,Canaro en París,1940-11-21,D'Arienzo Juan/1940-1944/D'Arienzo - Canaro En Paris - Instrumental - 1940.opus
Juan D'Arienzo,Candombe Oriental,1941-04-28,D'Arienzo Juan/1940-1944/D'Arienzo - Candombe Oriental - Reynal - 1941.opus
Juan D'Arienzo,Candombe Rioplatense,1943-12-27,D'Arienzo Juan/1940-1944/D'Arienzo - Candombe Rioplatense - Lamas - 1943.opus
Juan D'Arienzo,Carancho,1942-10-27,D'Arienzo Juan/1940-1944/D'Arienzo - Carancho - Lamas - 1942.opus
Juan D'Arienzo,Carnavalera,1941-10-29,D'Arienzo Juan/1940-1944/D'Arienzo - Carnavalera - Maure - 1941.opus
Juan D'Arienzo,Chiqué,1942-12-22,D'Arienzo Juan/1940-1944/D'Arienzo - Chique - Instrumental - 1942.opus
Juan D'Arienzo,Chirusa,1940-05-17,D'Arienzo Juan/1940-1944/D'Arienzo - Chirusa - Reynal - 1940.opus
Juan D'Arienzo,Cicatrices,1942-12-22,D'Arienzo Juan/1940-1944/D'Arienzo - Cicatrices - Maure - 1942.opus
Juan D'Arienzo,Claudinette,1942-08-12,D'Arienzo Juan/1940-1944/D'Arienzo - Claudinette - Maure - 1942.opus
Juan D'Arienzo,Clavel,1944-12-15,D'Arienzo Juan/1940-1944/D'Arienzo - Clavel - Echague - 1944.opus
Juan D'Arienzo,Color Cielo,1944-12-26,D'Arienzo Juan/1940-1944/D'Arienzo - Color Cielo - Laborde - 1944.opus
Juan D'Arienzo,Compadrón,1942-12-22,D'Arienzo Juan/1940-1944/D'Arienzo - Compadron - Maure - 1942.opus
Juan D'Arienzo,Consejos,1942-04-22,D'Arienzo Juan/1940-1944/D'Arienzo - Consejos - Reynal - 1942.opus
Juan D'Arienzo,Cortada de San Ignacio,1942-09-24,D'Arienzo Juan/1940-1944/D'Arienzo - Cortada De San Ignacio - Maure - 1942.opus
Juan D'Arienzo,Criollita Linda,1942-10-27,D'Arienzo Juan/1940-1944/D'Arienzo - Criollita Linda - Maure - 1942.opus
Juan D'Arienzo,Cuatro Palabras,1941-11-12,D'Arienzo Juan/1940-1944/D'Arienzo - Cuatro Palabras - Maure - 1941.opus
Juan D'Arienzo,Culpas Ajenas,1942-03-25,D'Arienzo Juan/1940-1944/D'Arienzo - Culpas Ajenas - Reynal - 1942.opus
Juan D'Arienzo,Después,1944-07-07,D'Arienzo Juan/1940-1944/D'Arienzo - Despues - Echague - 1944.opus
Juan D'Arienzo,Dime Mi Amor,1941-05-25,D'Arienzo Juan/1940-1944/D'Arienzo - Dime Mi Amor - Maure - 1941.opus
Juan D'Arienzo,El Amasijo,1942-06-18,D'Arienzo Juan/1940-1944/D'Arienzo - El Amasijo - Instrumental - 1942.opus
Juan D'Arienzo,El Apache Argentino,1944-05-17,D'Arienzo Juan/1940-1944/D'Arienzo - El Apache Argentino - Instrumental - 1944.opus
Juan D'Arienzo,El Calabozo,1941-12-15,D'Arienzo Juan/1940-1944/D'Arienzo - El Calabozo - Instrumental - 1941.opus
Juan D'Arienzo,El Corazón Me Engaño,1940-11-21,D'Arienzo Juan/1940-1944/D'Arienzo - El Corazon Me Engano - Reynal - 1940.opus
Juan D'Arienzo,El Huracán,1944-07-07,D'Arienzo Juan/1940-1944/D'Arienzo - El Huracan - Instrumental - 1944.opus
Juan D'Arienzo,El Lazo,1942-10-27,D'Arienzo Juan/1940-1944/D'Arienzo - El Lazo - Instrumental - 1942.opus
Juan D'Arienzo,El Naranjerito,1942-03-25,D'Arienzo Juan/1940-1944/D'Arienzo - El Naranjerito - Maure - 1942.opus
Juan D'Arienzo,El Olivo,1941-07-14,D'Arienzo Juan/1940-1944/D'Arienzo - El Olivo - Maure - 1941.opus
Juan D'Arienzo,El Paisanito,1944-12-15,D'Arienzo Juan/1940-1944/D'Arienzo - El Paisanito - Echague - 1944.opus
Juan D'Arienzo,El Pillín,1940-06-07,D'Arienzo Juan/1940-1944/D'Arienzo - El Pillin - Instrumental - 1940.opus
Juan D'Arienzo,El Porteño,1941-12-15,D'Arienzo Juan/1940-1944/D'Arienzo - El Porteno - Maure - 1941.opus
Juan D'Arienzo,El Resero,1941-11-12,D'Arienzo Juan/1940-1944/D'Arienzo - El Resero - Instrumental - 1941.opus
Juan D'Arienzo,El Retobao,1942-07-21,D'Arienzo Juan/1940-1944/D'Arienzo - El Retobao - Maure - 1942.opus
Juan D'Arienzo,El Rey del Compás,1941-09-12,D'Arienzo Juan/1940-1944/D'Arienzo - El Rey Del Compas - Instrumental - 1941.opus
Juan D'Arienzo,El Rezongón,1944-10-20,D'Arienzo Juan/1940-1944/D'Arienzo - El Rezongon - Instrumental - 1944.opus
Juan D'Arienzo,El Romántico,1944-09-21,D'Arienzo Juan/1940-1944/D'Arienzo - El Romantico - Instrumental - 1944.opus
Juan D'Arienzo,El Tigre Millán,1940-08-22,D'Arienzo Juan/1940-1944/D'Arienzo - El Tigre Millan - Reynal - 1940.opus
Juan D'Arienzo,El Vals de los Abuelos,1941-12-15,D'Arienzo Juan/1940-1944/D'Arienzo - El Vals De Los Abuelos - Maure - 1941.opus
Juan D'Arienzo,Embrujamiento,1942-09-24,D'Arienzo Juan/1940-1944/D'Arienzo - Embrujamiento - Lamas - 1942.opus
Juan D'Arienzo,Enamorado,1943-06-23,D'Arienzo Juan/1940-1944/D'Arienzo - Enamorado - Maure - 1943.opus
Juan D'Arienzo,Entre Dos Fuegos,1940-04-12,D'Arienzo Juan/1940-1944/D'Arienzo - Entre Dos Fuegos - Instrumental - 1940.opus
Juan D'Arienzo,Es Inútil Que la Llores,1943-12-27,D'Arienzo Juan/1940-1944/D'Arienzo - Es Inutil Que La Llores - Lamas - 1943.opus
Juan D'Arienzo,Esclavas Blancas,1940-12-12,D'Arienzo Juan/1940-1944/D'Arienzo - Esclavas Blancas - Reynal - 1940.opus
Juan D'Arienzo,Fibras,1940-06-27,D'Arienzo Juan/1940-1944/D'Arienzo - Fibras - Instrumental - 1940.opus
Juan D'Arienzo,Flor del Mal,1940-12-12,D'Arienzo Juan/1940-1944/D'Arienzo - Flor Del Mal - Maure - 1940.opus
Juan D'Arienzo,Fuegos Artificiales,1941-02-26,D'Arienzo Juan/1940-1944/D'Arienzo - Fuegos Artificiales - Instrumental - 1941.opus
Juan D'Arienzo,Garronero,1942-03-25,D'Arienzo Juan/1940-1944/D'Arienzo - Garronero - Maure - 1942.opus
Juan D'Arienzo,Hernani,1941-09-12,D'Arienzo Juan/1940-1944/D'Arienzo - Hernani - Instrumental - 1941.opus
Juan D'Arienzo,Humillación,1941-07-14,D'Arienzo Juan/1940-1944/D'Arienzo - Humillacion - Maure - 1941.opus
Juan D'Arienzo,Independencia,1942-12-22,D'Arienzo Juan/1940-1944/D'Arienzo - Independencia - Instrumental - 1942.opus
